word1,word2,sim,wmean
прошлое,бас,0.0,0.087626
прошлое,маршал,0.0,0.130116
прошлое,слушатель,0.0,0.143399
прошлое,награждение,0.0,0.124544
прошлое,локомотив,0.0,0.163100
прошлое,роза,0.0,0.096257
прошлое,пособие,0.0,0.149264
зима,снежинка,1.0,0.391601
зима,снежинки,1.0,0.330308
зима,январь,1.0,0.365868
зима,отопление,1.0,0.327936
зима,стужа,1.0,0.496264
зима,лето,1.0,0.694462
зима,сосулька,1.0,0.292955
зима,осень,1.0,0.690754
зима,прорубь,1.0,0.376950
зима,холод,1.0,0.529101
зима,сноуборд,1.0,0.196686
зима,тулуп,1.0,0.273627
зима,сугроб,1.0,0.450680
зима,лыжи,1.0,0.405824
зима,простоквашино,1.0,0.294055
зима,спячка,1.0,0.474561
зима,холода,1.0,0.439713
зима,снежки,1.0,0.255166
зима,валенки,1.0,0.372461
зима,горки,1.0,0.291278
зима,шуба,1.0,0.388034
зима,берлога,1.0,0.337335
зима,снегирь,1.0,0.298165
зима,снег,1.0,0.553098
зима,ночь,1.0,0.432066
зима,мороз,1.0,0.537019
зима,сани,1.0,0.388603
зима,пурга,1.0,0.409184
зима,иней,1.0,0.467028
зима,сосульки,1.0,0.250321
зима,вьюга,1.0,0.491399
зима,ёлка,1.0,0.237205
зима,лёд,1.0,0.376570
зима,снеговик,1.0,0.323562
зима,весна,1.0,0.685745
зима,крестьянин,1.0,0.231083
зима,санки,1.0,0.375409
зима,лагерь,0.0,0.226388
зима,сюжет,0.0,0.072309
зима,пространство,0.0,0.131927
зима,независимость,0.0,0.092539
зима,дмитрий,0.0,0.110159
зима,девушка,0.0,0.229023
зима,обязанность,0.0,0.111851
зима,анна,0.0,0.095355
зима,инициатива,0.0,0.105339
зима,соглашение,0.0,0.136278
зима,способность,0.0,0.096922
зима,определение,0.0,0.103346
зима,василий,0.0,0.163485
зима,критик,0.0,0.086520
зима,доход,0.0,0.106235
зима,кампания,0.0,0.236388
зима,р-н,0.0,0.118566
зима,телевидение,0.0,0.082184
зима,сочинение,0.0,0.147728
зима,берлин,0.0,0.236258
зима,священник,0.0,0.119361
зима,сотрудничество,0.0,0.061333
зима,ленинград,0.0,0.323102
зима,крыло,0.0,0.127936
зима,сфера,0.0,0.141426
зима,австралия,0.0,0.215092
зима,рим,0.0,0.233868
зима,транспорт,0.0,0.154675
зима,деление,0.0,0.123968
зима,персонаж,0.0,0.107186
зима,завершение,0.0,0.144540
зима,бюро,0.0,0.080402
зима,камень,0.0,0.177682
зима,батальон,0.0,0.116219
зима,восстановление,0.0,0.110962
зима,торговля,0.0,0.146699
зима,сингл,0.0,0.121429
вилы,сено,1.0,0.392567
вилы,пост,0.0,0.081760
бицепс,сила,1.0,0.204841
бицепс,трицепс,1.0,0.722517
бицепс,мышца,1.0,0.557443
бицепс,мускулатура,1.0,0.481543
бицепс,граница,0.0,0.077832
бицепс,украина,0.0,0.094112
бицепс,франция,0.0,0.111794
бицепс,большинство,0.0,0.082292
палец,отпечаток,1.0,0.482904
палец,указка,1.0,0.357111
палец,жест,1.0,0.480173
палец,фаланга,1.0,0.492615
палец,перстень,1.0,0.500330
палец,перст,1.0,0.466634
палец,мизинец,1.0,0.688088
палец,рука,1.0,0.575462
палец,кулак,1.0,0.479876
палец,перчатка,1.0,0.481902
палец,указатель,1.0,0.257307
палец,нога,1.0,0.573342
палец,кольцо,1.0,0.480673
палец,ноготь,1.0,0.575627
палец,проектирование,0.0,0.051697
палец,переворот,0.0,0.106882
палец,доброволец,0.0,0.169171
палец,содействие,0.0,0.097062
палец,склад,0.0,0.139097
палец,окрестность,0.0,0.129510
палец,записка,0.0,0.134743
палец,инфраструктура,0.0,0.093053
палец,ареал,0.0,0.134551
палец,колумбия,0.0,0.131003
палец,эффективность,0.0,0.085903
палец,военнослужащий,0.0,0.129614
палец,обзор,0.0,0.121336
палец,законодательство,0.0,0.057796
титан,атлант,1.0,0.387701
титан,мощь,1.0,0.207841
титан,металл,1.0,0.509280
титан,спутник,1.0,0.420570
титан,доверие,0.0,0.081889
титан,спонсор,0.0,0.108672
титан,дальность,0.0,0.172445
титан,наблюдатель,0.0,0.159780
барби,кукла,1.0,0.522802
барби,дело,0.0,0.113130
протон,атом,1.0,0.599449
протон,нейтрон,1.0,0.691145
протон,позитрон,1.0,0.591268
протон,физика,1.0,0.264390
протон,ракета-носитель,1.0,0.319511
протон,электрон,1.0,0.613868
протон,частица,1.0,0.535896
протон,ядро,1.0,0.557753
протон,ракета,1.0,0.467164
протон,гражданство,0.0,0.122202
протон,смит,0.0,0.108416
протон,полгода,0.0,0.097484
протон,ферма,0.0,0.122708
протон,эвакуация,0.0,0.127718
протон,авторитет,0.0,0.112217
протон,капитал,0.0,0.151398
протон,эрик,0.0,0.084677
протон,исход,0.0,0.118769
пигмалион,скульптор,1.0,0.383836
пигмалион,александра,0.0,0.160045
скульптура,глина,1.0,0.351183
скульптура,роден,1.0,0.437625
скульптура,бюст,1.0,0.551060
скульптура,памятник,1.0,0.549205
скульптура,изваяние,1.0,0.523778
скульптура,гипс,1.0,0.430422
скульптура,античность,1.0,0.324139
скульптура,лепка,1.0,0.513209
скульптура,статуя,1.0,0.657023
скульптура,боевик,0.0,0.126521
скульптура,субъект,0.0,0.162459
скульптура,механик,0.0,0.151834
скульптура,арсенал,0.0,0.122849
скульптура,вцик,0.0,0.115790
скульптура,бокс,0.0,0.163920
скульптура,район,0.0,0.131246
скульптура,брайан,0.0,0.122010
скульптура,хит-парад,0.0,0.151746
аккомпанемент,музыка,1.0,0.535078
аккомпанемент,площадь,0.0,0.125604
тремор,дрожь,1.0,0.466894
тремор,выработка,0.0,0.161210
остров,буян,1.0,0.385074
остров,пасха,1.0,0.372641
остров,пальмы,1.0,0.361221
остров,земля,1.0,0.397192
остров,клад,1.0,0.304141
остров,море,1.0,0.509359
остров,суша,1.0,0.487486
остров,ява,1.0,0.552138
остров,кипр,1.0,0.519884
остров,океан,1.0,0.546240
остров,робинзон,1.0,0.386954
остров,мадагаскар,1.0,0.554880
остров,япония,1.0,0.399162
остров,пират,1.0,0.394634
остров,невезение,1.0,0.259073
остров,гавайи,1.0,0.540156
остров,атолл,1.0,0.569394
остров,абориген,1.0,0.394878
остров,чунга-чанга,1.0,0.212796
остров,песок,1.0,0.340918
остров,сокровище,1.0,0.458675
остров,пикник,1.0,0.272007
остров,сокровища,1.0,0.407529
остров,пальма,1.0,0.409651
остров,англия,1.0,0.369440
остров,материк,1.0,0.561665
остров,полуостров,1.0,0.659394
остров,сопровождение,0.0,0.171225
остров,офис,0.0,0.146368
остров,строка,0.0,0.141411
остров,прохождение,0.0,0.169124
остров,смесь,0.0,0.082779
остров,дипломат,0.0,0.126368
остров,инициатор,0.0,0.114111
остров,леон,0.0,0.222332
остров,эра,0.0,0.216123
остров,главнокомандующий,0.0,0.155784
остров,патриарх,0.0,0.175810
остров,ольга,0.0,0.115535
остров,проверка,0.0,0.101260
остров,мусульманин,0.0,0.147427
остров,бок,0.0,0.181653
остров,вокалист,0.0,0.087111
остров,включение,0.0,0.118102
остров,прага,0.0,0.229735
остров,пушкин,0.0,0.187988
остров,аудитория,0.0,0.103990
остров,сомнение,0.0,0.116763
остров,звучание,0.0,0.122004
остров,финансы,0.0,0.082724
остров,обложка,0.0,0.099194
остров,новость,0.0,0.173106
остров,юрист,0.0,0.084866
остров,толщина,0.0,0.115745
банджо,кантри,1.0,0.404234
банджо,струны,1.0,0.434628
банджо,житель,0.0,0.079619
банджо,автор,0.0,0.114744
экватор,эквадор,1.0,0.304226
экватор,меридиан,1.0,0.538059
экватор,полушарие,1.0,0.461701
экватор,жара,1.0,0.304073
экватор,земля,1.0,0.366709
экватор,тропики,1.0,0.474478
экватор,глобус,1.0,0.365405
экватор,стипендия,0.0,0.113705
экватор,мандат,0.0,0.140955
экватор,выплата,0.0,0.125196
экватор,пожарный,0.0,0.111014
экватор,интеграция,0.0,0.096910
экватор,соцветие,0.0,0.169536
экватор,видение,0.0,0.097546
облик,лицо,1.0,0.377526
облик,флот,0.0,0.107860
ямайка,ром,1.0,0.310719
ямайка,растаман,1.0,0.256393
ямайка,аргентина,1.0,0.510391
ямайка,регги,1.0,0.288193
ямайка,волейбол,0.0,0.203642
ямайка,падение,0.0,0.152461
ямайка,противодействие,0.0,0.162504
ямайка,цска,0.0,0.140163
перечень,список,1.0,0.608991
перечень,подбассейн,0.0,0.115750
набор,коллекция,1.0,0.375268
набор,комбинация,1.0,0.424056
набор,като,0.0,0.132962
набор,монах,0.0,0.064242
ладоши,хлопок,1.0,0.414917
ладоши,хлопанье,1.0,0.451235
ладоши,аплодисменты,1.0,0.406503
ладоши,окно,0.0,0.201379
ладоши,воздействие,0.0,0.091969
ладоши,перерыв,0.0,0.157722
хвост,лапа,1.0,0.549145
хвост,уши,1.0,0.443883
хвост,дракон,1.0,0.379300
хвост,ящерица,1.0,0.513221
хвост,заяц,1.0,0.407624
хвост,удача,1.0,0.266136
хвост,ноги,1.0,0.392679
хвост,бобёр,1.0,0.243566
хвост,птица,1.0,0.443592
