word1,word2,sim,wmean
инструментарий,рамочка,1.0,0.696285
инструментарий,баллончик,1.0,0.710552
инструментарий,помеха,0.0,0.433355
инструментарий,опухоль,0.0,0.180202
инструментарий,нажатие,0.0,0.460475
инструментарий,марс,0.0,0.351700
инструментарий,исчисление,0.0,0.492615
инструментарий,сечение,0.0,0.164114
инструментарий,курт,0.0,0.006733
инструментарий,рихард,0.0,0.008156
инструментарий,сюита,0.0,0.173320
инструментарий,баллада,0.0,0.167472
инструментарий,обретение,0.0,0.406944
инструментарий,романтизм,0.0,0.262503
инструментарий,робинсон,0.0,0.011879
инструментарий,триллер,0.0,0.362788
инструментарий,дюйм,0.0,0.012716
инструментарий,сдвиг,0.0,0.314113
инструментарий,общность,0.0,0.080287
инструментарий,юрьевич,0.0,0.009065
инструментарий,альфа,0.0,0.005141
инструментарий,брюс,0.0,0.007668
инструментарий,нерв,0.0,0.180171
инструментарий,суждение,0.0,0.453359
инструментарий,четверка,0.0,0.008572
инструментарий,консолидация,0.0,0.327706
инструментарий,отклик,0.0,0.388062
инструментарий,домен,0.0,0.085582
инструментарий,закономерность,0.0,0.070276
инструментарий,тан,0.0,0.004085
инструментарий,аудио,0.0,0.469442
инструментарий,призвание,0.0,0.347952
инструментарий,урегулирование,0.0,0.346750
инструментарий,нуждающийся,0.0,0.099740
инструментарий,гормон,0.0,0.186476
инструментарий,стереотип,0.0,0.448849
инструментарий,муза,0.0,0.008030
инструментарий,сера,0.0,0.168126
инструментарий,аранжировка,0.0,0.252950
инструментарий,квт,0.0,0.006460
инструментарий,аранжировщик,0.0,0.317360
инструментарий,заблуждение,0.0,0.387828
инструментарий,зло,0.0,0.218313
инструментарий,синтезатор,0.0,0.428987
инструментарий,пожелание,0.0,0.314826
инструментарий,кант,0.0,0.033878
инструментарий,преемственность,0.0,0.059267
инструментарий,наследование,0.0,0.045261
инструментарий,виртуоз,0.0,0.331066
инструментарий,дельта,0.0,0.171570
инструментарий,бэк,0.0,0.008014
инструментарий,скачивание,0.0,0.397192
инструментарий,неспособность,0.0,0.375632
инструментарий,сингапур,0.0,0.005807
инструментарий,генерация,0.0,0.395333
инструментарий,стык,0.0,0.330423
инструментарий,зрелость,0.0,0.447956
инструментарий,замещение,0.0,0.351465
инструментарий,умолчание,0.0,0.209223
инструментарий,осложнение,0.0,0.342482
инструментарий,стажировка,0.0,0.456280
инструментарий,гибрид,0.0,0.027498
инструментарий,шварц,0.0,0.018798
инструментарий,отрывок,0.0,0.414339
инструментарий,контур,0.0,0.368409
инструментарий,кривой,0.0,0.289549
инструментарий,библиография,0.0,0.038648
инструментарий,транскрипция,0.0,0.047022
инструментарий,координация,0.0,0.039469
инструментарий,доктрина,0.0,0.460387
инструментарий,платеж,0.0,0.367931
инструментарий,влагалище,0.0,0.245744
инструментарий,сжатие,0.0,0.029935
инструментарий,кадры,0.0,0.339132
инструментарий,блог,0.0,0.181200
инструментарий,компромисс,0.0,0.023844
инструментарий,музыковед,0.0,0.286855
инструментарий,шутка,0.0,0.134306
инструментарий,логотип,0.0,0.376047
инструментарий,декор,0.0,0.454451
инструментарий,кросс,0.0,0.021342
инструментарий,искажение,0.0,0.352412
инструментарий,племянница,0.0,0.234835
инструментарий,верование,0.0,0.357190
голландка,европеец,1.0,0.777496
голландка,народность,1.0,0.768380
голландка,нация,1.0,0.758721
голландка,народ,1.0,0.602763
голландка,голландец,1.0,0.958894
голландка,комплект,0.0,0.030545
голландка,татьяна,0.0,0.041283
голландка,наталья,0.0,0.027718
голландка,поединок,0.0,0.196237
голландка,отбор,0.0,0.400356
гриппозный,грипп,1.0,0.932416
гриппозный,инфлюэнца,1.0,0.922663
гриппозный,орз,1.0,0.847984
гриппозный,оболочка,0.0,0.219986
гриппозный,жидкость,0.0,0.337900
гриппозный,удаление,0.0,0.323029
изобретательность,ловкость,1.0,0.838554
изобретательность,выдумка,1.0,0.863976
изобретательность,находчивость,1.0,0.876228
изобретательность,инициативность,1.0,0.812479
изобретательность,классика,0.0,0.293668
изобретательность,марсель,0.0,0.261276
изобретательность,куба,0.0,0.277744
изобретательность,джаз,0.0,0.286873
пирамидка,пирамида,1.0,0.946271
пирамидка,супермаркет,0.0,0.196521
правопреемник,правопреемница,1.0,0.922587
правопреемник,согласование,0.0,0.418959
обесценение,обесценивание,1.0,0.964989
обесценение,эквивалент,0.0,0.278618
копейка,копеечка,1.0,0.923016
копейка,поляков,0.0,0.011874
сарай,строение,1.0,0.788983
сарай,балаган,1.0,0.772134
сарай,сарайчик,1.0,0.969325
сарай,елец,0.0,0.020583
сарай,припять,0.0,0.361834
сарай,риза,0.0,0.011696
диспетчер,сотрудник,1.0,0.694651
диспетчер,спартак,0.0,0.015262
лесосплав,сплав,1.0,0.926036
лесосплав,моль,1.0,0.792782
лесосплав,перемещение,1.0,0.731139
лесосплав,бурятия,0.0,0.307788
лесосплав,волхов,0.0,0.295992
лесосплав,сало,0.0,0.026387
зоркость,острота,1.0,0.828734
зоркость,тонкость,1.0,0.828052
зоркость,кончик,0.0,0.014287
зоркость,посредник,0.0,0.007483
налет,хищение,1.0,0.787325
налет,погром,1.0,0.814401
налет,похищение,1.0,0.803450
налет,грабеж,1.0,0.897607
налет,ограбление,1.0,0.901742
налет,разграбление,1.0,0.880108
налет,плесень,1.0,0.604573
налет,мародерство,1.0,0.805830
налет,джузеппе,0.0,0.009057
налет,боливия,0.0,0.286336
налет,лена,0.0,0.017028
налет,алексеев,0.0,0.013588
налет,печора,0.0,0.293578
налет,франсиско,0.0,0.005523
налет,ахмед,0.0,0.028070
налет,чарли,0.0,0.029393
перестрахование,перестраховка,1.0,0.938084
перестрахование,ллойд,0.0,0.017745
